latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.81315,74.91119,333.39,0.42,0.37,2026-01-08,0809,N,nominal,2.0NRT,305.07,1.52,D
18.00184,76.06176,334.26,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,308.47,2.28,D
17.60976,73.61273,343.98,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,306.29,7.44,D
18.92136,82.52927,341.3,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,305.12,9.91,D
18.93469,82.56841,342.44,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,303.61,4.81,D
18.2848,77.71149,334.89,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,308.09,3.08,D
18.89775,82.04033,330.24,0.39,0.44,2026-01-08,0809,N,low,2.0NRT,301.5,2.02,D
18.95569,82.46393,335.36,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,301.33,1.83,D
18.52305,79.23353,336.1,0.43,0.38,2026-01-08,0809,N,nominal,2.0NRT,304.1,7.06,D
18.05576,76.0789,342.04,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,310.69,3.44,D
17.75503,74.0853,334.96,0.45,0.39,2026-01-08,0809,N,nominal,2.0NRT,307.95,2.75,D
18.11182,76.20085,334.4,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,306.21,3.84,D
17.66259,73.44025,339.84,0.48,0.4,2026-01-08,0809,N,nominal,2.0NRT,305.54,6.53,D
17.66181,73.43579,349.7,0.48,0.4,2026-01-08,0809,N,nominal,2.0NRT,305.02,6.57,D
17.66624,73.43955,334.42,0.48,0.4,2026-01-08,0809,N,nominal,2.0NRT,304,6.53,D
17.66546,73.43505,333.7,0.48,0.4,2026-01-08,0809,N,nominal,2.0NRT,302.99,6.57,D
18.94511,81.98875,351.48,0.39,0.44,2026-01-08,0809,N,nominal,2.0NRT,302.4,4.3,D
18.99652,82.37123,332.16,0.41,0.45,2026-01-08,0809,N,low,2.0NRT,303.55,2.78,D
17.963,75.1198,335.56,0.41,0.37,2026-01-08,0809,N,nominal,2.0NRT,303.45,4.25,D
17.69209,73.48016,332.82,0.48,0.4,2026-01-08,0809,N,low,2.0NRT,305.34,4.02,D
17.81382,74.00082,333.71,0.45,0.39,2026-01-08,0809,N,nominal,2.0NRT,304.51,2.88,D
18.36351,77.44459,343.94,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,311.74,6.63,D
18.47223,78.15479,342.83,0.4,0.37,2026-01-08,0809,N,nominal,2.0NRT,310.34,4.41,D
19.04994,82.36001,341.46,0.41,0.45,2026-01-08,0809,N,nominal,2.0NRT,303.29,5.33,D
19.06736,82.39764,340.77,0.41,0.45,2026-01-08,0809,N,nominal,2.0NRT,303.62,3.12,D
19.05542,82.30363,332.9,0.41,0.45,2026-01-08,0809,N,nominal,2.0NRT,300.23,1.67,D
17.92492,74.49719,334.84,0.43,0.38,2026-01-08,0809,N,nominal,2.0NRT,305.69,4.87,D
17.92593,74.49725,334.27,0.43,0.38,2026-01-08,0809,N,nominal,2.0NRT,306.41,5.96,D
19.06863,82.39718,340.6,0.41,0.45,2026-01-08,0809,N,nominal,2.0NRT,303.44,3.05,D
18.04381,75.10146,332.86,0.41,0.37,2026-01-08,0809,N,nominal,2.0NRT,305.87,1.58,D
19.09713,82.4581,339.8,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,301.61,2.81,D
18.49577,77.92992,330.48,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,303.89,2.14,D
19.09107,82.1684,331.19,0.4,0.44,2026-01-08,0809,N,low,2.0NRT,304.61,4.45,D
19.13324,82.44112,335.71,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,303.62,5.31,D
19.11469,82.29123,331.21,0.41,0.45,2026-01-08,0809,N,low,2.0NRT,303.07,5.53,D
19.09927,82.16733,337.4,0.4,0.44,2026-01-08,0809,N,nominal,2.0NRT,305.4,4.26,D
19.19885,82.76453,335.4,0.44,0.46,2026-01-08,0809,N,nominal,2.0NRT,299.69,6.18,D
18.34042,76.53795,333.75,0.38,0.36,2026-01-08,0809,N,low,2.0NRT,306.96,5.58,D
18.71861,78.92377,331.25,0.42,0.37,2026-01-08,0809,N,nominal,2.0NRT,301.2,1.54,D
18.09239,74.75757,340.89,0.42,0.38,2026-01-08,0809,N,nominal,2.0NRT,306.57,9.48,D
18.88535,79.98397,330.24,0.46,0.39,2026-01-08,0809,N,nominal,2.0NRT,304.67,3.46,D
19.18142,82.09768,337.31,0.4,0.44,2026-01-08,0809,N,nominal,2.0NRT,300.79,2.48,D
19.24412,82.57436,340.52,0.43,0.46,2026-01-08,0809,N,nominal,2.0NRT,303.87,4.4,D
18.74676,78.77502,331.24,0.41,0.37,2026-01-08,0809,N,nominal,2.0NRT,301.94,2.64,D
19.19565,82.04548,351.87,0.4,0.44,2026-01-08,0809,N,nominal,2.0NRT,303.36,6.68,D
18.03367,74.0611,333.97,0.44,0.39,2026-01-08,0809,N,nominal,2.0NRT,307.66,5.81,D
18.36747,75.80524,333.27,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,308.01,1.82,D
18.57664,77.02084,332.9,0.38,0.36,2026-01-08,0809,N,low,2.0NRT,307.64,5.26,D
17.99128,73.41428,337.33,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,308.45,4.25,D
17.99493,73.41364,342.53,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,304.47,4.25,D
19.31508,82.38408,337.64,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,301.73,3.85,D
19.27671,81.90421,336.87,0.39,0.44,2026-01-08,0809,N,nominal,2.0NRT,304.77,4.3,D
19.27624,81.90051,345.2,0.39,0.44,2026-01-08,0809,N,nominal,2.0NRT,304.63,4.3,D
19.37901,82.6991,347.4,0.44,0.46,2026-01-08,0809,N,nominal,2.0NRT,302.22,9.33,D
18.56435,76.65147,340.35,0.38,0.36,2026-01-08,0809,N,nominal,2.0NRT,302.48,3.47,D
18.05533,73.50345,338.43,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,307.55,7.23,D
19.4415,82.79745,331.13,0.44,0.46,2026-01-08,0809,N,nominal,2.0NRT,302.24,1.53,D
19.44879,82.82251,331.1,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,301.67,1.75,D
18.48673,75.74263,337.23,0.39,0.36,2026-01-08,0809,N,low,2.0NRT,308.18,2.96,D
19.47079,82.824,332.96,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,302.17,2.34,D
19.46975,82.74194,337.13,0.44,0.46,2026-01-08,0809,N,nominal,2.0NRT,301.49,1.84,D
18.11514,73.39223,341.53,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,306.14,5.46,D
18.56177,76.08819,344.23,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,308.18,13.17,D
19.52871,82.97839,336.05,0.46,0.47,2026-01-08,0809,N,nominal,2.0NRT,298.11,4.6,D
18.6038,76.20464,335.91,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,307.43,2.28,D
19.53678,82.86337,330.01,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,300.77,2.08,D
18.30501,74.19147,332.94,0.44,0.38,2026-01-08,0809,N,nominal,2.0NRT,303.37,2.41,D
19.53703,82.73885,342.04,0.44,0.46,2026-01-08,0809,N,nominal,2.0NRT,301.8,3.61,D
19.55407,82.81024,330.32,0.45,0.47,2026-01-08,0809,N,low,2.0NRT,301.35,3.44,D
18.13099,73.03475,333.74,0.49,0.41,2026-01-08,0809,N,nominal,2.0NRT,304.91,3.08,D
18.25934,73.73077,342.38,0.46,0.39,2026-01-08,0809,N,nominal,2.0NRT,303.67,12.13,D
18.25862,73.72655,355.34,0.46,0.39,2026-01-08,0809,N,nominal,2.0NRT,304.66,12.13,D
19.09049,79.04265,332.16,0.42,0.38,2026-01-08,0809,N,nominal,2.0NRT,302.23,3.22,D
18.77899,76.86034,334.74,0.38,0.36,2026-01-08,0809,N,low,2.0NRT,308.09,5.05,D
19.68711,83.53076,336.64,0.5,0.49,2026-01-08,0809,N,nominal,2.0NRT,301.1,3.74,D
19.57859,82.50891,332.18,0.43,0.46,2026-01-08,0809,N,nominal,2.0NRT,299.18,3.85,D
19.61393,82.76329,334.12,0.44,0.46,2026-01-08,0809,N,nominal,2.0NRT,300.01,3.63,D
19.61341,82.75902,331.76,0.44,0.46,2026-01-08,0809,N,nominal,2.0NRT,300.28,2.92,D
19.58332,82.51253,331.38,0.43,0.46,2026-01-08,0809,N,nominal,2.0NRT,301.04,3.85,D
19.61459,82.73293,329.84,0.44,0.46,2026-01-08,0809,N,low,2.0NRT,302.93,2.81,D
19.63675,82.84319,334.84,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,300.59,3.51,D
19.04813,78.42355,335.62,0.4,0.37,2026-01-08,0809,N,nominal,2.0NRT,304.8,3.7,D
19.88793,84.82822,332.14,0.6,0.53,2026-01-08,0809,N,nominal,2.0NRT,299.31,5.77,D
19.64343,82.8082,330.86,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,303.39,2.95,D
19.88914,84.82603,338.46,0.61,0.53,2026-01-08,0809,N,nominal,2.0NRT,302.94,5.83,D
19.66752,82.75275,353.61,0.44,0.46,2026-01-08,0809,N,nominal,2.0NRT,303.29,10.57,D
18.39191,73.82652,335.67,0.45,0.39,2026-01-08,0809,N,nominal,2.0NRT,299.31,6.19,D
18.39119,73.82228,351.78,0.45,0.39,2026-01-08,0809,N,nominal,2.0NRT,305.19,5.79,D
18.39046,73.81803,334.58,0.45,0.39,2026-01-08,0809,N,nominal,2.0NRT,299.86,5.79,D
18.39544,73.82578,333.07,0.45,0.39,2026-01-08,0809,N,nominal,2.0NRT,300.91,5.64,D
18.39473,73.82156,332.79,0.45,0.39,2026-01-08,0809,N,nominal,2.0NRT,302.52,5.36,D
18.39399,73.81721,332.79,0.45,0.39,2026-01-08,0809,N,low,2.0NRT,302.86,5.36,D
19.57462,81.8435,329.23,0.39,0.44,2026-01-08,0809,N,nominal,2.0NRT,299.07,0.91,D
18.40179,73.82002,350.37,0.45,0.39,2026-01-08,0809,N,nominal,2.0NRT,307.24,8.37,D
18.64692,75.28072,340.43,0.4,0.37,2026-01-08,0809,N,nominal,2.0NRT,307.33,4.69,D
19.72045,82.90379,340.39,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,301.71,3.32,D
19.60531,81.95784,330.33,0.4,0.44,2026-01-08,0809,N,nominal,2.0NRT,300.66,1.49,D
19.73833,82.90592,338.3,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,301.58,3.7,D
18.35256,73.37862,341.52,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,308.83,6.23,D
18.3577,73.38682,335.13,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,305.06,3.13,D
20.0621,85.68543,336.05,0.35,0.56,2026-01-08,0809,N,nominal,2.0NRT,302.7,2.54,D
19.75398,82.92603,347.73,0.46,0.47,2026-01-08,0809,N,nominal,2.0NRT,302.86,6.69,D
19.71103,82.57394,335.73,0.43,0.46,2026-01-08,0809,N,nominal,2.0NRT,299.23,7.04,D
19.75313,82.84657,332.4,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,299.32,2.78,D
19.7613,82.80596,340.57,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,302.27,4.84,D
19.76077,82.80166,329.87,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,302.62,2.93,D
19.75451,82.84672,335.84,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,300.02,2.83,D
18.91855,76.55676,347.81,0.38,0.36,2026-01-08,0809,N,nominal,2.0NRT,314.47,7.06,D
19.76246,82.8017,338.78,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,304.87,4.32,D
19.77237,82.77413,333.61,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,301.9,2.96,D
20.09714,85.72033,351.67,0.35,0.57,2026-01-08,0809,N,nominal,2.0NRT,302.47,3.74,D
20.1024,85.71974,351.65,0.35,0.57,2026-01-08,0809,N,nominal,2.0NRT,301.41,3.72,D
20.10138,85.70959,341.28,0.35,0.57,2026-01-08,0809,N,nominal,2.0NRT,301.37,4.79,D
20.10103,85.70621,331.27,0.35,0.57,2026-01-08,0809,N,nominal,2.0NRT,300.1,2.5,D
19.80134,82.94699,329.3,0.46,0.47,2026-01-08,0809,N,low,2.0NRT,301.45,3.86,D
19.7448,82.36072,337.23,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,301.26,5.21,D
20.1835,86.31632,334.56,0.38,0.59,2026-01-08,0809,N,nominal,2.0NRT,300.39,3.49,D
18.67431,74.7188,330.37,0.41,0.37,2026-01-08,0809,N,nominal,2.0NRT,304.78,1.79,D
19.85296,82.97184,330.44,0.46,0.47,2026-01-08,0809,N,low,2.0NRT,301.61,3.64,D
19.83875,82.8534,330.45,0.45,0.47,2026-01-08,0809,N,nominal,2.0NRT,299.96,2.86,D
19.81135,82.38232,341.34,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,303.26,4.26,D
19.81555,82.38181,337.63,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,302.82,4.26,D
19.14245,77.41141,337.7,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,308.06,6.35,D
19.81211,82.38263,341.21,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,303.54,5.48,D
20.24866,86.29384,333.46,0.38,0.59,2026-01-08,0809,N,nominal,2.0NRT,301.9,1.75,D
19.14831,77.26772,335.57,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,303.4,3.98,D
20.26116,86.19559,330.59,0.38,0.58,2026-01-08,0809,N,nominal,2.0NRT,299.71,2.39,D
20.22115,85.7916,333.98,0.35,0.57,2026-01-08,0809,N,nominal,2.0NRT,300.5,2.91,D
19.82523,82.20802,346.74,0.41,0.45,2026-01-08,0809,N,nominal,2.0NRT,302.89,4.98,D
18.82309,75.09307,336.91,0.4,0.37,2026-01-08,0809,N,nominal,2.0NRT,304.87,2.23,D
19.20491,77.46513,334.91,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,304.95,2.3,D
18.56483,73.39417,343.06,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,302.14,4.91,D
20.293,85.91705,344.19,0.36,0.57,2026-01-08,0809,N,nominal,2.0NRT,302.88,7.09,D
20.29263,85.91354,348.54,0.36,0.57,2026-01-08,0809,N,nominal,2.0NRT,302.18,5.63,D
20.25321,85.53589,344.43,0.34,0.56,2026-01-08,0809,N,nominal,2.0NRT,300.2,4.32,D
18.78724,74.65835,333.62,0.42,0.37,2026-01-08,0809,N,low,2.0NRT,305.47,3.04,D
20.36366,86.55775,337.78,0.4,0.6,2026-01-08,0809,N,nominal,2.0NRT,299.45,2.77,D
20.25841,85.53533,354.91,0.34,0.56,2026-01-08,0809,N,nominal,2.0NRT,299.27,4.32,D
18.79066,74.65771,332.83,0.42,0.37,2026-01-08,0809,N,low,2.0NRT,303.38,3.04,D
19.14422,76.83496,331.62,0.38,0.36,2026-01-08,0809,N,nominal,2.0NRT,305.98,1.89,D
19.24077,77.34647,333.67,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,306.58,2.57,D
19.19606,76.97933,334.48,0.38,0.36,2026-01-08,0809,N,nominal,2.0NRT,306.57,2.75,D
18.74378,74.13136,334.11,0.43,0.38,2026-01-08,0809,N,nominal,2.0NRT,305.25,3.21,D
19.92784,82.31466,331.5,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,300.32,1.31,D
20.29236,85.55466,353.48,0.34,0.56,2026-01-08,0809,N,nominal,2.0NRT,300.1,3.43,D
18.68286,73.60237,330.83,0.46,0.39,2026-01-08,0809,N,nominal,2.0NRT,305.09,2.6,D
19.35782,77.77035,334.14,0.39,0.36,2026-01-08,0809,N,low,2.0NRT,306.93,5.96,D
20.33475,85.55669,332.89,0.34,0.56,2026-01-08,0809,N,nominal,2.0NRT,298.17,1.37,D
18.64711,73.28571,337.77,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,309.7,9.42,D
18.65075,73.28503,333.76,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,304.98,3.31,D
19.41348,77.82253,334.2,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,305.1,3.87,D
19.13201,75.96609,335.34,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,306.32,2.22,D
19.41875,77.82153,333.52,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,303.33,1.93,D
18.7503,73.53317,332.07,0.46,0.39,2026-01-08,0809,N,nominal,2.0NRT,300.36,2.32,D
20.03828,82.23444,333.24,0.42,0.45,2026-01-08,0809,N,low,2.0NRT,304.7,7.68,D
19.2423,76.41527,332.86,0.38,0.36,2026-01-08,0809,N,low,2.0NRT,305.64,3.19,D
18.69096,73.04115,336.1,0.48,0.4,2026-01-08,0809,N,nominal,2.0NRT,304.45,2.76,D
20.04564,82.22517,334.55,0.42,0.45,2026-01-08,0809,N,nominal,2.0NRT,300.44,3.54,D
20.51602,86.47227,336.48,0.39,0.6,2026-01-08,0809,N,nominal,2.0NRT,303.29,4.56,D
20.51565,86.46842,333.34,0.39,0.6,2026-01-08,0809,N,nominal,2.0NRT,301.79,2.4,D
20.51305,86.44157,330.74,0.39,0.59,2026-01-08,0809,N,nominal,2.0NRT,301.77,2.3,D
18.75799,73.27553,344.08,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,306.92,9.33,D
20.53357,86.36626,355.06,0.39,0.59,2026-01-08,0809,N,nominal,2.0NRT,302.21,4.73,D
20.06348,81.92662,329.93,0.4,0.44,2026-01-08,0809,N,nominal,2.0NRT,302,2.68,D
20.58462,86.43028,345.82,0.39,0.59,2026-01-08,0809,N,nominal,2.0NRT,302.12,5.38,D
20.53088,85.9081,335.01,0.36,0.58,2026-01-08,0809,N,nominal,2.0NRT,301.44,2.11,D
20.09493,82.07726,330.75,0.41,0.45,2026-01-08,0809,N,nominal,2.0NRT,300,2.34,D
18.79796,73.26814,336.17,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,309.81,7.33,D
18.7972,73.26368,339.02,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,312.26,10.48,D
18.79702,73.26483,347.9,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,313.85,13.99,D
20.09269,82.07723,329.67,0.41,0.45,2026-01-08,0809,N,nominal,2.0NRT,300.84,3.18,D
19.28129,76.1011,343.81,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,313.45,13.6,D
20.09152,81.96191,330.9,0.4,0.44,2026-01-08,0809,N,nominal,2.0NRT,299.05,2.95,D
20.58373,86.42915,344.37,0.39,0.59,2026-01-08,0809,N,nominal,2.0NRT,301.52,5.78,D
20.53396,85.90959,333,0.36,0.58,2026-01-08,0809,N,low,2.0NRT,303.21,2.46,D
20.57997,86.2726,331.74,0.38,0.59,2026-01-08,0809,N,nominal,2.0NRT,302.01,2.02,D
20.56018,86.01155,338.64,0.37,0.58,2026-01-08,0809,N,nominal,2.0NRT,301.65,3.82,D
20.58701,86.17425,338.17,0.38,0.59,2026-01-08,0809,N,nominal,2.0NRT,301.39,2.45,D
20.1107,81.84595,336.2,0.4,0.44,2026-01-08,0809,N,nominal,2.0NRT,302.25,3.89,D
20.56819,85.92754,333.26,0.36,0.58,2026-01-08,0809,N,nominal,2.0NRT,301.17,5.55,D
20.63706,86.57646,330.37,0.4,0.6,2026-01-08,0809,N,nominal,2.0NRT,300,2,D
20.66662,86.76662,339.39,0.41,0.61,2026-01-08,0809,N,nominal,2.0NRT,299.6,3.78,D
19.52963,77.44521,346.88,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,310.61,13.81,D
19.29401,75.8995,341.07,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,306.94,4.71,D
19.4738,76.98055,334.01,0.38,0.36,2026-01-08,0809,N,nominal,2.0NRT,305.56,2.37,D
20.63639,86.17277,344.72,0.38,0.59,2026-01-08,0809,N,nominal,2.0NRT,301.92,3.71,D
20.63071,86.06239,339.8,0.37,0.58,2026-01-08,0809,N,nominal,2.0NRT,302.65,3.85,D
18.88753,73.2242,342.2,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,308.3,4.99,D
18.88582,73.19215,347.5,0.47,0.4,2026-01-08,0809,N,nominal,2.0NRT,308.78,10.72,D
19.21372,75.08994,330.89,0.4,0.37,2026-01-08,0809,N,low,2.0NRT,305.46,1.12,D
20.63296,86.06178,339.69,0.37,0.58,2026-01-08,0809,N,nominal,2.0NRT,303.08,4.07,D
19.32441,75.66313,343.09,0.39,0.36,2026-01-08,0809,N,nominal,2.0NRT,308.07,4.78,D
19.13133,74.47621,341.16,0.42,0.38,2026-01-08,0809,N,nominal,2.0NRT,307.04,2.16,D
19.05065,73.99638,333.77,0.44,0.38,2026-01-08,0809,N,low,2.0NRT,306.69,2.73,D
18.94293,73.34777,330.57,0.47,0.39,2026-01-08,0809,N,nominal,2.0NRT,304.85,2.3,D
19.26488,75.20552,335.23,0.4,0.37,2026-01-08,0809,N,low,2.0NRT,306.97,5.54,D
20.29759,82.57938,331.14,0.44,0.46,2026-01-08,0809,N,nominal,2.0NRT,302.8,2.37,D
18.92162,73.11745,332.55,0.48,0.4,2026-01-08,0809,N,low,2.0NRT,304.84,5.15,D
19.09508,74.11034,333.23,0.43,0.38,2026-01-08,0809,N,nominal,2.0NRT,305.26,2.34,D
20.73856,86.18787,341.25,0.38,0.59,2026-01-08,0811,N,nominal,2.0NRT,303.25,4.02,D
20.73819,86.18417,335.01,0.38,0.59,2026-01-08,0811,N,nominal,2.0NRT,302.32,3,D
19.43711,76.0327,334.27,0.39,0.36,2026-01-08,0811,N,low,2.0NRT,307.47,2.38,D
19.34689,75.43777,345.57,0.39,0.36,2026-01-08,0811,N,nominal,2.0NRT,311.19,7.44,D
20.79082,86.37666,340.03,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,300.77,3.35,D
20.79044,86.37283,341.9,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,299.25,3.35,D
19.35321,75.23212,333.04,0.4,0.37,2026-01-08,0811,N,nominal,2.0NRT,304.86,1.73,D
20.79515,86.4922,336.08,0.4,0.6,2026-01-08,0811,N,nominal,2.0NRT,299.04,1.64,D
20.78987,86.37562,337.05,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,300.5,4.01,D
20.78951,86.37179,338.05,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,299.07,4.01,D
20.79612,86.38268,332.87,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,301.68,7.25,D
20.80021,86.36679,337.13,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,300.24,4.61,D
20.79984,86.36297,351.78,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,300.86,4.61,D
19.2868,74.63343,347.16,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,308.9,5.44,D
19.06567,73.19319,340.39,0.47,0.4,2026-01-08,0811,N,nominal,2.0NRT,310.26,26.3,D
20.88196,86.57457,346.5,0.4,0.6,2026-01-08,0811,N,nominal,2.0NRT,301.65,6.34,D
20.87208,86.24809,367,0.38,0.59,2026-01-08,0811,N,high,2.0NRT,301.36,11.24,D
20.80104,85.45479,330.06,0.34,0.56,2026-01-08,0811,N,nominal,2.0NRT,300.21,1.63,D
19.4821,75.41347,336.18,0.39,0.36,2026-01-08,0811,N,nominal,2.0NRT,306.94,2.66,D
20.86897,86.26879,344.3,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,301.15,3.46,D
20.86721,86.24989,349.39,0.38,0.59,2026-01-08,0811,N,nominal,2.0NRT,302.73,4.07,D
19.78855,77.2774,332.43,0.39,0.36,2026-01-08,0811,N,nominal,2.0NRT,304.32,1.37,D
20.8727,86.2493,355.56,0.38,0.59,2026-01-08,0811,N,nominal,2.0NRT,300.52,5.73,D
19.11734,73.1019,336.81,0.48,0.4,2026-01-08,0811,N,low,2.0NRT,309.89,3.15,D
20.89188,86.33546,346.64,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,301.85,5.89,D
20.8908,86.324,343.92,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,300.59,5.02,D
20.93139,86.70068,348.42,0.41,0.61,2026-01-08,0811,N,nominal,2.0NRT,301.97,4.96,D
20.9181,86.55659,333.29,0.4,0.6,2026-01-08,0811,N,nominal,2.0NRT,297.43,4.34,D
19.52239,75.43747,330.83,0.39,0.36,2026-01-08,0811,N,nominal,2.0NRT,302.85,1.78,D
20.94274,86.45882,343.29,0.4,0.6,2026-01-08,0811,N,nominal,2.0NRT,300.17,5.71,D
20.9705,86.63159,335.51,0.41,0.6,2026-01-08,0811,N,nominal,2.0NRT,300.96,4.39,D
19.42757,74.70057,335.01,0.41,0.37,2026-01-08,0811,N,nominal,2.0NRT,302.41,1.9,D
20.92359,86.0896,331.33,0.38,0.58,2026-01-08,0811,N,nominal,2.0NRT,300.48,2.67,D
19.31597,73.98299,330.81,0.43,0.38,2026-01-08,0811,N,low,2.0NRT,302.03,4.04,D
20.64329,83.33147,336.66,0.5,0.49,2026-01-08,0811,N,nominal,2.0NRT,301.13,5.84,D
19.68801,76.1881,345.48,0.38,0.36,2026-01-08,0811,N,nominal,2.0NRT,305.14,11.44,D
21.01203,86.5911,337.2,0.41,0.6,2026-01-08,0811,N,nominal,2.0NRT,302.76,3.75,D
20.97854,86.25344,347.81,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,301.44,5.94,D
19.69132,76.18752,348.52,0.38,0.36,2026-01-08,0811,N,nominal,2.0NRT,309.64,11.44,D
20.88281,85.27308,334.84,0.33,0.55,2026-01-08,0811,N,nominal,2.0NRT,302.39,2.37,D
20.96536,86.01433,344.02,0.37,0.58,2026-01-08,0811,N,nominal,2.0NRT,305.17,5.92,D
20.96498,86.01063,333.86,0.37,0.58,2026-01-08,0811,N,nominal,2.0NRT,304.83,3.46,D
20.96461,86.00696,340.67,0.37,0.58,2026-01-08,0811,N,nominal,2.0NRT,302.78,3.46,D
20.87182,85.12148,329.45,0.32,0.55,2026-01-08,0811,N,nominal,2.0NRT,300.5,1.44,D
20.97379,86.26438,330.81,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,300.45,2.53,D
20.87889,85.27158,328.35,0.33,0.55,2026-01-08,0811,N,low,2.0NRT,301.11,1.89,D
21.00936,86.59072,340.55,0.41,0.6,2026-01-08,0811,N,nominal,2.0NRT,302.82,3.39,D
20.97823,86.25243,341.05,0.39,0.59,2026-01-08,0811,N,nominal,2.0NRT,301.4,4.91,D
20.96095,86.00977,340.94,0.37,0.58,2026-01-08,0811,N,nominal,2.0NRT,303.65,3.62,D
20.78095,84.21348,329.59,0.57,0.52,2026-01-08,0811,N,nominal,2.0NRT,298.32,2.21,D
20.96707,86.0166,333.54,0.37,0.58,2026-01-08,0811,N,nominal,2.0NRT,306.87,4.36,D
20.96671,86.01292,340.7,0.37,0.58,2026-01-08,0811,N,nominal,2.0NRT,304.61,4.36,D
20.96637,86.00925,331.32,0.37,0.58,2026-01-08,0811,N,low,2.0NRT,302.9,5.81,D
20.86645,84.99194,332.2,0.32,0.54,2026-01-08,0811,N,low,2.0NRT,302.64,2.6,D
20.57104,82.28984,335.92,0.43,0.46,2026-01-08,0811,N,nominal,2.0NRT,300.75,3.16,D
21.03665,86.64053,332.95,0.41,0.61,2026-01-08,0811,N,nominal,2.0NRT,302.82,4.13,D
